./161696083/test_loop_order_concurrent.c@32@ATOMIC@#pragma omp atomic update@total_wait_errors++;
./161696083/test_target_teams_distribute_parallel_for_simd_atomic.c@12@ATOMIC@#pragma omp atomic update@x += 1;
./161696083/test_target_teams_distribute_default_none.c@50@ATOMIC@#pragma omp atomic update@share = share + b[x];
./285965062/reorder.c@802@ATOMIC@#pragma omp atomic update@degrees[src]++;
./285965062/reorder.c@809@ATOMIC@#pragma omp atomic update@degrees[dest]++;
./285965062/reorder.c@816@ATOMIC@#pragma omp atomic update@degrees[dest]++;
./285965062/reorder.c@818@ATOMIC@#pragma omp atomic update@degrees[src]++;
./285965062/reorder.c@824@ATOMIC@#pragma omp atomic update@degrees[src]++;
./285965062/reorder.c@995@ATOMIC@#pragma omp atomic update@degrees[src]++;
./285965062/reorder.c@1004@ATOMIC@#pragma omp atomic update@degrees[dest]++;
./285965062/reorder.c@1010@ATOMIC@#pragma omp atomic update@degrees[dest]++;
./285965062/reorder.c@1012@ATOMIC@#pragma omp atomic update@degrees[src]++;
./285965062/reorder.c@1018@ATOMIC@#pragma omp atomic update@degrees[src]++;
./285965062/DFS.c@254@ATOMIC@#pragma omp atomic update@stats->processed_nodes++;
./285965062/pageRank.c@836@ATOMIC@#pragma omp atomic update@pageRanksNext[u] += riDividedOnDiClause[v];
./285965062/pageRank.c@1485@ATOMIC@#pragma omp atomic update@pageRanksNext[u] += riDividedOnDiClause[v];
./285965062/pageRank.c@2049@ATOMIC@#pragma omp atomic update@pageRanksNext[u] += rDivD_params.scale * (riDividedOnDiClause_quant[v] - rDivD_params.zero);
./285965062/pageRank.c@2366@ATOMIC@#pragma omp atomic update@aResiduals[u] += delta;
./285965062/pageRank.c@2544@ATOMIC@#pragma omp atomic update@aResiduals[u] += delta;
./285965062/pageRank.c@2791@ATOMIC@#pragma omp atomic update@pageRanksNext[u] += riDividedOnDiClause[v];
./285965062/pageRank.c@2992@ATOMIC@#pragma omp atomic update@pageRanksNext[u] += riDividedOnDiClause[v];
./285965062/pageRank.c@3236@ATOMIC@#pragma omp atomic update@aResiduals[u] += delta;
./285965062/pageRank.c@3369@ATOMIC@#pragma omp atomic update@aResiduals[u] += delta;
./285965062/pageRank.c@3598@ATOMIC@#pragma omp atomic update@pageRanksNext[u] += riDividedOnDiClause[v];
./285965062/pageRank.c@3801@ATOMIC@#pragma omp atomic update@pageRanksNext[u] += riDividedOnDiClause[v];
./285965062/pageRank.c@4049@ATOMIC@#pragma omp atomic update@aResiduals[u] += delta;
./285965062/pageRank.c@4185@ATOMIC@#pragma omp atomic update@aResiduals[u] += delta;
./285965062/grid.c@171@ATOMIC@#pragma omp atomic update@grid->out_degree[src]++;
./285965062/grid.c@173@ATOMIC@#pragma omp atomic update@grid->in_degree[dest]++;
./285965062/grid.c@219@ATOMIC@#pragma omp atomic update@grid->partitions[Partition_idx].num_edges++;
./285965062/SPMV.c@627@ATOMIC@#pragma omp atomic update@stats->vector_output[dest] += (weight * stats->vector_input[src]);
./285965062/SPMV.c@863@ATOMIC@#pragma omp atomic update@vector_output[dest] += MULFixed64V1(weight, vector_input[src]);
./285965062/SPMV.c@1031@ATOMIC@#pragma omp atomic update@stats->vector_output[dest] += (weight * stats->vector_input[src]);
./285965062/SPMV.c@1186@ATOMIC@#pragma omp atomic update@vector_output[dest] += MULFixed64V1(weight, vector_input[src]);
./285965062/SPMV.c@1350@ATOMIC@#pragma omp atomic update@stats->vector_output[dest] += (weight * stats->vector_input[src]);
./285965062/SPMV.c@1507@ATOMIC@#pragma omp atomic update@vector_output[dest] += MULFixed64V1(weight, vector_input[src]);
./285965062/SSSP.c@231@ATOMIC@#pragma omp atomic update@stats->buckets_total++;
./285965062/SSSP.c@463@ATOMIC@#pragma omp atomic update@stats->buckets_total--;
./285965062/SSSP.c@589@ATOMIC@#pragma omp atomic update@stats->buckets_total--;
./285965062/graphAdjArrayList.c@124@ATOMIC@#pragma omp atomic update@graphAdjArrayList->vertices[src].out_degree++;
./285965062/graphAdjArrayList.c@128@ATOMIC@#pragma omp atomic update@graphAdjArrayList->vertices[dest].in_degree++;
./285965062/graphAdjArrayList.c@142@ATOMIC@#pragma omp atomic update@graphAdjArrayList->vertices[src].out_degree++;
./285965062/graphAdjArrayList.c@156@ATOMIC@#pragma omp atomic update@graphAdjArrayList->vertices[dest].in_degree++;
./285965062/triangleCount.c@341@ATOMIC@#pragma omp atomic update@stats->counts[node_w]++;
./228656264/atomic-8.C@12@ATOMIC@#pragma omp atomic update@x = x + 7;
./228656264/atomic-8.C@16@ATOMIC@#pragma omp atomic update@x = x + 2 * 3;
./228656264/atomic-8.C@70@ATOMIC@#pragma omp atomic update@p[foo (), 0] = p[foo (), 0] - 16;
./228656264/atomic-11.C@19@ATOMIC@#pragma omp atomic update@x++;
./228656264/atomic-11.C@110@ATOMIC@#pragma omp atomic update@y *= 2.0f;
./228656264/target-32.c@17@ATOMIC@#pragma omp atomic update@b |= 4;
./228656264/target-32.c@23@ATOMIC@#pragma omp atomic update@b |= 1;
./228656264/target-32.c@29@ATOMIC@#pragma omp atomic update@c |= 8;
./228656264/target-32.c@35@ATOMIC@#pragma omp atomic update@c |= 2;
./228656264/atomic-14.C@12@ATOMIC@#pragma omp atomic update@x = x + 7;
./228656264/atomic-14.C@16@ATOMIC@#pragma omp atomic update@x = x + 2 * 3;
./228656264/atomic-14.C@70@ATOMIC@#pragma omp atomic update@p[foo (), 0] = p[foo (), 0] - 16;
./228656264/target-33.c@11@ATOMIC@#pragma omp atomic update@a |= 4;
./228656264/target-33.c@13@ATOMIC@#pragma omp atomic update@b |= 8;
./228656264/target-33.c@18@ATOMIC@#pragma omp atomic update@a |= 16;
./228656264/target-33.c@20@ATOMIC@#pragma omp atomic update@c |= 32;
./228656264/target-33.c@53@ATOMIC@#pragma omp atomic update@a = a + 9;
./228656264/target-33.c@59@ATOMIC@#pragma omp atomic update@a = a + 4;
./228656264/atomic-9.C@14@ATOMIC@#pragma omp atomic update@x = x + 7;
./228656264/atomic-9.C@18@ATOMIC@#pragma omp atomic update@x = x + 2 * 3;
./228656264/atomic-9.C@72@ATOMIC@#pragma omp atomic update@p[foo (), 0] = p[foo (), 0] - 16;
./228656264/target-34.c@15@ATOMIC@#pragma omp atomic update@a |= 4;
./228656264/target-34.c@17@ATOMIC@#pragma omp atomic update@b |= 8;
./228656264/target-34.c@22@ATOMIC@#pragma omp atomic update@a |= 16;
./228656264/target-34.c@24@ATOMIC@#pragma omp atomic update@c |= 32;
./228656264/target-34.c@57@ATOMIC@#pragma omp atomic update@a = a + 9;
./228656264/target-34.c@63@ATOMIC@#pragma omp atomic update@a = a + 4;
./228656264/atomic-16.c@13@ATOMIC@#pragma omp atomic update@p[foo (), 0] = 16 + 6 - p[foo (), 0];
./228656264/target-31.c@61@ATOMIC@#pragma omp atomic update@c++;
./228656264/target-31.c@63@ATOMIC@#pragma omp atomic update@g[0] += 2;
./228656264/target-31.c@65@ATOMIC@#pragma omp atomic update@g[1] += 3;
./228656264/target-31.c@91@ATOMIC@#pragma omp atomic update@j++;
./228656264/target-31.c@93@ATOMIC@#pragma omp atomic update@l[0] += 2;
./228656264/target-31.c@95@ATOMIC@#pragma omp atomic update@l[1] += 3;
./228656264/target-31.c@97@ATOMIC@#pragma omp atomic update@k += 4;
./228656264/target-31.c@99@ATOMIC@#pragma omp atomic update@m[0] += 5;
./228656264/target-31.c@101@ATOMIC@#pragma omp atomic update@m[1] += 6;
./228656264/atomic-15.C@13@ATOMIC@#pragma omp atomic update@x = 3 * 2 * 1 + x;
./162604747/histograms.c@221@ATOMIC@#pragma omp atomic update@hist[ ((tmp1 >> tail0 & mask) << b) + (tmp2 >> tail0 & mask) ]++;
./162604747/histograms.c@223@ATOMIC@#pragma omp atomic update@hist[ ((tmp1 >> tail1 & mask) << b) + (tmp2 >> tail1 & mask) ]++;
./162604747/histograms.c@225@ATOMIC@#pragma omp atomic update@hist[ ((tmp1 >> tail2 & mask) << b) + (tmp2 >> tail2 & mask) ]++;
./162604747/histograms.c@227@ATOMIC@#pragma omp atomic update@hist[ ((tmp1 >> tail3 & mask) << b) + (tmp2 >> tail3 & mask) ]++;
./315333330/atomic-11.C@19@ATOMIC@#pragma omp atomic update@x++;
./315333330/atomic-11.C@110@ATOMIC@#pragma omp atomic update@y *= 2.0f;
./315333330/target-32.c@17@ATOMIC@#pragma omp atomic update@b |= 4;
./315333330/target-32.c@23@ATOMIC@#pragma omp atomic update@b |= 1;
./315333330/target-32.c@29@ATOMIC@#pragma omp atomic update@c |= 8;
./315333330/target-32.c@35@ATOMIC@#pragma omp atomic update@c |= 2;
./315333330/_Atomic-3.c@39@ATOMIC@#pragma omp atomic update@x += 6;
./315333330/_Atomic-3.c@47@ATOMIC@#pragma omp atomic update@p[2] += 6;
./315333330/atomic-14.c@12@ATOMIC@#pragma omp atomic update@x = x + 7;
./315333330/atomic-14.c@16@ATOMIC@#pragma omp atomic update@x = x + 2 * 3;
./315333330/atomic-14.c@70@ATOMIC@#pragma omp atomic update@p[foo (), 0] = p[foo (), 0] - 16;
./315333330/target-33.c@11@ATOMIC@#pragma omp atomic update@a |= 4;
./315333330/target-33.c@13@ATOMIC@#pragma omp atomic update@b |= 8;
./315333330/target-33.c@18@ATOMIC@#pragma omp atomic update@a |= 16;
./315333330/target-33.c@20@ATOMIC@#pragma omp atomic update@c |= 32;
./315333330/target-33.c@53@ATOMIC@#pragma omp atomic update@a = a + 9;
./315333330/target-33.c@59@ATOMIC@#pragma omp atomic update@a = a + 4;
./315333330/target-34.c@15@ATOMIC@#pragma omp atomic update@a |= 4;
./315333330/target-34.c@17@ATOMIC@#pragma omp atomic update@b |= 8;
./315333330/target-34.c@22@ATOMIC@#pragma omp atomic update@a |= 16;
./315333330/target-34.c@24@ATOMIC@#pragma omp atomic update@c |= 32;
./315333330/target-34.c@57@ATOMIC@#pragma omp atomic update@a = a + 9;
./315333330/target-34.c@63@ATOMIC@#pragma omp atomic update@a = a + 4;
./315333330/atomic-15.c@13@ATOMIC@#pragma omp atomic update@x = 3 * 2 * 1 + x;
./315333330/atomic-16.c@13@ATOMIC@#pragma omp atomic update@p[foo (), 0] = 16 + 6 - p[foo (), 0];
./315333330/atomic-9.c@14@ATOMIC@#pragma omp atomic update@x = x + 7;
./315333330/atomic-9.c@18@ATOMIC@#pragma omp atomic update@x = x + 2 * 3;
./315333330/atomic-9.c@72@ATOMIC@#pragma omp atomic update@p[foo (), 0] = p[foo (), 0] - 16;
./315333330/target-31.c@61@ATOMIC@#pragma omp atomic update@c++;
./315333330/target-31.c@63@ATOMIC@#pragma omp atomic update@g[0] += 2;
./315333330/target-31.c@65@ATOMIC@#pragma omp atomic update@g[1] += 3;
./315333330/target-31.c@91@ATOMIC@#pragma omp atomic update@j++;
./315333330/target-31.c@93@ATOMIC@#pragma omp atomic update@l[0] += 2;
./315333330/target-31.c@95@ATOMIC@#pragma omp atomic update@l[1] += 3;
./315333330/target-31.c@97@ATOMIC@#pragma omp atomic update@k += 4;
./315333330/target-31.c@99@ATOMIC@#pragma omp atomic update@m[0] += 5;
./315333330/target-31.c@101@ATOMIC@#pragma omp atomic update@m[1] += 6;
./315333330/atomic-8.c@12@ATOMIC@#pragma omp atomic update@x = x + 7;
./315333330/atomic-8.c@16@ATOMIC@#pragma omp atomic update@x = x + 2 * 3;
./315333330/atomic-8.c@70@ATOMIC@#pragma omp atomic update@p[foo (), 0] = p[foo (), 0] - 16;
./387406405/atomic.c@17@ATOMIC@#pragma omp atomic update@x[index[i]] += work1(i);
./408823577/09_clauses__copyin.c@30@ATOMIC@#pragma omp atomic update@result += thread_result;
./408823577/09_clauses__copyin.c@47@ATOMIC@#pragma omp atomic update@result += thread_result;
./408823577/05_dag.c@69@ATOMIC@#pragma omp atomic update@nodes[idx].counter += work;
./408823577/05_dag.c@78@ATOMIC@#pragma omp atomic update@(*check)++;
./408823577/03_variable_workload.v2.c@112@ATOMIC@#pragma omp atomic update@result += myresult;
./408823577/03_variable_workload.v2.c@120@ATOMIC@#pragma omp atomic update@result += myresult;
./408823577/03_variable_workload.v2.c@128@ATOMIC@#pragma omp atomic update@result += myresult;
./408823577/05_dag.bigdata.c@78@ATOMIC@#pragma omp atomic update@nodes[idx].counter += work;
./408823577/05_dag.bigdata.c@82@ATOMIC@#pragma omp atomic update@nodes[idx].u_ancestors++;
./408823577/05_dag.bigdata.c@91@ATOMIC@#pragma omp atomic update@(*check)++;
./408823577/02_tasks_wrong.c@92@ATOMIC@#pragma omp atomic update@result += result1;
./408823577/02_tasks_wrong.c@94@ATOMIC@#pragma omp atomic update@result += result2;
./408823577/02_tasks_wrong.c@96@ATOMIC@#pragma omp atomic update@result += result3;
./408823577/01d_array_sum.c@52@ATOMIC@#pragma omp atomic update@S += myS;
./408823577/02_falsesharing.c@63@ATOMIC@#pragma omp atomic update@th_avg_time += myt;
./408823577/02_falsesharing.c@65@ATOMIC@#pragma omp atomic update@th_min_time  = (th_min_time > myt? myt : th_min_time);
./408823577/09_clauses__copyprivate.c@33@ATOMIC@#pragma omp atomic update@result += thread_result;
./408823577/09_clauses__copyprivate.c@52@ATOMIC@#pragma omp atomic update@result += thread_result;
./408823577/02_tasks.c@71@ATOMIC@#pragma omp atomic update@result += myresult;
./408823577/02_tasks.c@79@ATOMIC@#pragma omp atomic update@result += myresult;
./408823577/02_tasks.c@87@ATOMIC@#pragma omp atomic update@result += myresult;
./145408872/linked-list.c@127@ATOMIC@#pragma omp atomic update@n_predecessors[vertex_id_tmp] += 1;
./145408872/linked-list.c@217@ATOMIC@#pragma omp atomic update@n_predecessors_local[vertex_id_tmp] += 1;
./571981935/test_visibility_bug.c@22@ATOMIC@#pragma omp atomic update@s += tmp;
./571981935/test_ddot_atomic_good.c@23@ATOMIC@#pragma omp atomic update@s += tmp;
./571981935/test_ddot_atomic_bad.c@18@ATOMIC@#pragma omp atomic update@s += x[i] * y[i];
./265703441/Openmp_prime.c@53@ATOMIC@#pragma omp atomic update@total_primes += prime_range(tasks[i].minval, tasks[i].maxval);
./92494521/DRB146-atomicupdate-orig-gpu-no.c@9@ATOMIC@#pragma omp atomic update@var++;
./242248042/test31.c@16@ATOMIC@#pragma omp atomic update@x = x + 1;
./242248042/test35.c@21@ATOMIC@#pragma omp atomic update@a = a + foo();
./242248042/test73.c@3@ATOMIC@#pragma omp atomic update@i = i + 1;
./242248042/allCFG.c@124@ATOMIC@#pragma omp atomic update@z = z + 5;
./242248042/test36.c@7@ATOMIC@#pragma omp atomic update@shared = shared + 1;
./242248042/test36.c@9@ATOMIC@#pragma omp atomic update@pri = pri + shared++;
./242248042/AtomicStatementLink.c@6@ATOMIC@#pragma omp atomic update@x = x + 1;
./242248042/AtomicEndLink.c@6@ATOMIC@#pragma omp atomic update@x = x + 1;
./242248042/test32.c@13@ATOMIC@#pragma omp atomic update@x = x + 1;
./242248042/atomicConstructSimple.c@13@ATOMIC@#pragma omp atomic update@x += localX;
./242248042/allKnown.c@124@ATOMIC@#pragma omp atomic update@z = z + 5;
./242248042/atomicConstruct.c@6@ATOMIC@#pragma omp atomic update@x += localX;
./242248042/test30.c@23@ATOMIC@#pragma omp atomic update@x = x + 1;
./242248042/test5.c@6@ATOMIC@#pragma omp atomic update@i = i + 1;
./242248042/example.c@20@ATOMIC@#pragma omp atomic update@z = 0;
./242248042/example.c@24@ATOMIC@#pragma omp atomic update@z++;
./242248042/example.c@29@ATOMIC@#pragma omp atomic update@z++;
./242248042/example.c@36@ATOMIC@#pragma omp atomic update@z++;
./242248042/example.c@39@ATOMIC@#pragma omp atomic update@x++;
./242248042/AtomicBeginLink.c@6@ATOMIC@#pragma omp atomic update@x = x + 1;
./228117517/reorder.c@944@ATOMIC@#pragma omp atomic update@degrees[src]++;
./228117517/reorder.c@951@ATOMIC@#pragma omp atomic update@degrees[dest]++;
./228117517/reorder.c@958@ATOMIC@#pragma omp atomic update@degrees[dest]++;
./228117517/reorder.c@960@ATOMIC@#pragma omp atomic update@degrees[src]++;
./228117517/reorder.c@966@ATOMIC@#pragma omp atomic update@degrees[src]++;
./228117517/reorder.c@1137@ATOMIC@#pragma omp atomic update@degrees[src]++;
./228117517/reorder.c@1146@ATOMIC@#pragma omp atomic update@degrees[dest]++;
./228117517/reorder.c@1152@ATOMIC@#pragma omp atomic update@degrees[dest]++;
./228117517/reorder.c@1154@ATOMIC@#pragma omp atomic update@degrees[src]++;
./228117517/reorder.c@1160@ATOMIC@#pragma omp atomic update@degrees[src]++;
./228117517/DFS.c@236@ATOMIC@#pragma omp atomic update@stats->processed_nodes++;
./228117517/pageRank.c@776@ATOMIC@#pragma omp atomic update@pageRanksNext[u] += riDividedOnDiClause[v];
./228117517/pageRank.c@1267@ATOMIC@#pragma omp atomic update@pageRanksNext[u] += riDividedOnDiClause[v];
./228117517/pageRank.c@1705@ATOMIC@#pragma omp atomic update@pageRanksNext[u] += rDivD_params.scale * (riDividedOnDiClause_quant[v] - rDivD_params.zero);
./228117517/pageRank.c@1951@ATOMIC@#pragma omp atomic update@aResiduals[u] += delta;
./228117517/pageRank.c@2083@ATOMIC@#pragma omp atomic update@aResiduals[u] += delta;
./228117517/pageRank.c@2311@ATOMIC@#pragma omp atomic update@pageRanksNext[u] += riDividedOnDiClause[v];
./228117517/pageRank.c@2512@ATOMIC@#pragma omp atomic update@pageRanksNext[u] += riDividedOnDiClause[v];
./228117517/pageRank.c@2756@ATOMIC@#pragma omp atomic update@aResiduals[u] += delta;
./228117517/pageRank.c@2889@ATOMIC@#pragma omp atomic update@aResiduals[u] += delta;
./228117517/pageRank.c@3118@ATOMIC@#pragma omp atomic update@pageRanksNext[u] += riDividedOnDiClause[v];
./228117517/pageRank.c@3321@ATOMIC@#pragma omp atomic update@pageRanksNext[u] += riDividedOnDiClause[v];
./228117517/pageRank.c@3569@ATOMIC@#pragma omp atomic update@aResiduals[u] += delta;
./228117517/pageRank.c@3705@ATOMIC@#pragma omp atomic update@aResiduals[u] += delta;
./228117517/grid.c@171@ATOMIC@#pragma omp atomic update@grid->out_degree[src]++;
./228117517/grid.c@173@ATOMIC@#pragma omp atomic update@grid->in_degree[dest]++;
./228117517/grid.c@219@ATOMIC@#pragma omp atomic update@grid->partitions[Partition_idx].num_edges++;
./228117517/SPMV.c@576@ATOMIC@#pragma omp atomic update@stats->vector_output[dest] += (weight * stats->vector_input[src]);
./228117517/SPMV.c@766@ATOMIC@#pragma omp atomic update@vector_output[dest] += MULFixed64V1(weight, vector_input[src]);
./228117517/SPMV.c@928@ATOMIC@#pragma omp atomic update@stats->vector_output[dest] += (weight * stats->vector_input[src]);
./228117517/SPMV.c@1083@ATOMIC@#pragma omp atomic update@vector_output[dest] += MULFixed64V1(weight, vector_input[src]);
./228117517/SPMV.c@1247@ATOMIC@#pragma omp atomic update@stats->vector_output[dest] += (weight * stats->vector_input[src]);
./228117517/SPMV.c@1404@ATOMIC@#pragma omp atomic update@vector_output[dest] += MULFixed64V1(weight, vector_input[src]);
./228117517/SSSP.c@225@ATOMIC@#pragma omp atomic update@stats->buckets_total++;
./228117517/SSSP.c@450@ATOMIC@#pragma omp atomic update@stats->buckets_total--;
./228117517/SSSP.c@563@ATOMIC@#pragma omp atomic update@stats->buckets_total--;
./228117517/graphAdjArrayList.c@124@ATOMIC@#pragma omp atomic update@graphAdjArrayList->vertices[src].out_degree++;
./228117517/graphAdjArrayList.c@128@ATOMIC@#pragma omp atomic update@graphAdjArrayList->vertices[dest].in_degree++;
./228117517/graphAdjArrayList.c@142@ATOMIC@#pragma omp atomic update@graphAdjArrayList->vertices[src].out_degree++;
./228117517/graphAdjArrayList.c@156@ATOMIC@#pragma omp atomic update@graphAdjArrayList->vertices[dest].in_degree++;
./228117517/triangleCount.c@320@ATOMIC@#pragma omp atomic update@stats->counts[node_w]++;
./308298958/critical_sections.c@33@ATOMIC@#pragma omp atomic update@count++;
./438564376/OMP_Counting_words.cpp@11@ATOMIC@#pragma omp atomic update@"if ((isspace(argv[1][i])) && !(isspace(argv[1][i+1])))
num_words ++;
}
printf(""Num words = %d\n"", num_words+1);
}"
./439117495/tree_mesh_builder.cpp@54@ATOMIC@#pragma omp atomic update@totalTriangles += generateOctree(field, mGridSizeMid, nextPosition);
./227389214/tree_mesh_builder.cpp@37@ATOMIC@#pragma omp atomic update@sum += res_sum;
./332196772/Cluster.h@48@ATOMIC@#pragma omp atomic update@N_points++;
./332196772/Cluster.h@52@ATOMIC@#pragma omp atomic update@tot_coord_y += pt.get_y();
./434037739/Day19.cpp@191@ATOMIC@#pragma omp atomic update@++all_done;
./368544377/advanced_synchronisation.cpp@27@ATOMIC@#pragma omp atomic update@++total ;
./479203996/louvain.hpp@300@ATOMIC@#pragma omp atomic update@localCupdate[localTarget].degree += vDegree[i];
./479203996/louvain.hpp@302@ATOMIC@#pragma omp atomic update@localCupdate[localTarget].size++;
./479203996/louvain.hpp@304@ATOMIC@#pragma omp atomic update@localCupdate[cc].degree -= vDegree[i];
./479203996/louvain.hpp@306@ATOMIC@#pragma omp atomic update@localCupdate[cc].size--;
./104462787/RawProcessor.cpp@411@ATOMIC@#pragma omp atomic update@scaleTotal += matchScale;
./285634219/kernel_histogram.h@24@ATOMIC@#pragma omp atomic update@s_Hist[warpBase+(data4 & 0x3FFU)]++;
./285634219/kernel_histogram.h@35@ATOMIC@#pragma omp atomic update@h_offsets[pos] += sum;
./285634219/model_eval.cpp@49@ATOMIC@#pragma omp atomic update@outlier_block_count += outlier_local_count;
./285634219/numeric.cpp@83@ATOMIC@#pragma omp atomic update@val_dev[subColElem] += -tmpMem[ridx+n*bid]*s[wid];
./285634219/numeric.cpp@183@ATOMIC@#pragma omp atomic update@val_dev[subColElem] += -tmpMem[ridx+n*bid]*s[wid];
./285634219/numeric.cpp@334@ATOMIC@#pragma omp atomic update@val_dev[subColElem] += -tmpMem[stream * n + ridx] * s;
./285634219/ccsd_tengy.cpp@73@ATOMIC@#pragma omp atomic update@emp4i_p[0] += denom * (f1tbc+f1ncb+f2tcb+f3nbc+f4ncb) * (f1tbc-f2tbc*2-f3tbc*2+f4tbc)
./285634219/ccsd_tengy.cpp@78@ATOMIC@#pragma omp atomic update@emp4k_p[0] += denom * (f1nbc+f1tcb+f2ncb+f3tbc+f4tcb) * (f1nbc-f2nbc*2-f3nbc*2+f4nbc)
./285634219/ccsd_tengy.cpp@91@ATOMIC@#pragma omp atomic update@emp5i_p[0] += denom * t1v1b * dintx1c * (f1tbc+f2nbc+f4ncb-(f3tbc+f4nbc+f2ncb+f1nbc+f2tbc+f3ncb)*2
./285634219/ccsd_tengy.cpp@95@ATOMIC@#pragma omp atomic update@emp5k_p[0] += denom * t1v2b * dintx2c * (f1nbc+f2tbc+f4tcb -(f3nbc+f4tbc+f2tcb +f1tbc+f2nbc+f3tcb)*2
./285634219/force_kernel.cpp@97@ATOMIC@#pragma omp atomic update@atom_list[j].f[n] += -holder;
./285634219/force_kernel.cpp@105@ATOMIC@#pragma omp atomic update@atom_list[i].f[n] += af[n];
./285634219/force_kernel.cpp@166@ATOMIC@#pragma omp atomic update@atom_list[j].f[n] += -holder;
./285634219/force_kernel.cpp@191@ATOMIC@#pragma omp atomic update@atom_list[j].f[n] += -holder;
./285634219/force_kernel.cpp@203@ATOMIC@#pragma omp atomic update@atom_list[i].f[n] += af[n];
./285634219/force_kernel.cpp@311@ATOMIC@#pragma omp atomic update@atom_list[i].f[n] += af[n];
./285634219/force_kernel.cpp@313@ATOMIC@#pragma omp atomic update@atom_list[j].f[n] += -af[n];
./285634219/kernel_functions.hpp@73@ATOMIC@#pragma omp atomic update@counts[18]++;
./285634219/kernel_functions.hpp@77@ATOMIC@#pragma omp atomic update@counts[19]++;
./285634219/kernel_functions.hpp@81@ATOMIC@#pragma omp atomic update@counts[20]++;
./285634219/kernel_functions.hpp@86@ATOMIC@#pragma omp atomic update@counts[21]++;
./285634219/kernel_functions.hpp@90@ATOMIC@#pragma omp atomic update@counts[22]++;
./285634219/kernel_functions.hpp@94@ATOMIC@#pragma omp atomic update@counts[23]++;
./285634219/kernel_functions.hpp@102@ATOMIC@#pragma omp atomic update@counts[0]++;
./285634219/kernel_functions.hpp@106@ATOMIC@#pragma omp atomic update@counts[1]++;
./285634219/kernel_functions.hpp@110@ATOMIC@#pragma omp atomic update@counts[2]++;
./285634219/kernel_functions.hpp@116@ATOMIC@#pragma omp atomic update@counts[3]++;
./285634219/kernel_functions.hpp@120@ATOMIC@#pragma omp atomic update@counts[4]++;
./285634219/kernel_functions.hpp@124@ATOMIC@#pragma omp atomic update@counts[5]++;
./285634219/kernel_functions.hpp@129@ATOMIC@#pragma omp atomic update@counts[6]++;
./285634219/kernel_functions.hpp@133@ATOMIC@#pragma omp atomic update@counts[7]++;
./285634219/kernel_functions.hpp@137@ATOMIC@#pragma omp atomic update@counts[8]++;
./285634219/kernel_functions.hpp@141@ATOMIC@#pragma omp atomic update@counts[9]++;
./285634219/kernel_functions.hpp@145@ATOMIC@#pragma omp atomic update@counts[10]++;
./285634219/kernel_functions.hpp@149@ATOMIC@#pragma omp atomic update@counts[11]++;
./285634219/kernel_functions.hpp@154@ATOMIC@#pragma omp atomic update@counts[12]++;
./285634219/kernel_functions.hpp@158@ATOMIC@#pragma omp atomic update@counts[13]++;
./285634219/kernel_functions.hpp@162@ATOMIC@#pragma omp atomic update@counts[14]++;
./285634219/kernel_functions.hpp@167@ATOMIC@#pragma omp atomic update@counts[15]++;
./285634219/kernel_functions.hpp@171@ATOMIC@#pragma omp atomic update@counts[16]++;
./285634219/kernel_functions.hpp@175@ATOMIC@#pragma omp atomic update@counts[17]++;
./285634219/kernel_functions.hpp@181@ATOMIC@#pragma omp atomic update@counts[24]++;
./285634219/kernel_functions.hpp@185@ATOMIC@#pragma omp atomic update@counts[25]++;
./285634219/kernel_functions.hpp@189@ATOMIC@#pragma omp atomic update@counts[26]++;
./285634219/kernel_functions.hpp@194@ATOMIC@#pragma omp atomic update@counts[39]++;
./285634219/kernel_functions.hpp@198@ATOMIC@#pragma omp atomic update@counts[40]++;
./285634219/kernel_functions.hpp@202@ATOMIC@#pragma omp atomic update@counts[41]++;
./285634219/kernel_functions.hpp@208@ATOMIC@#pragma omp atomic update@counts[27]++;
./285634219/kernel_functions.hpp@212@ATOMIC@#pragma omp atomic update@counts[28]++;
./285634219/kernel_functions.hpp@216@ATOMIC@#pragma omp atomic update@counts[29]++;
./285634219/kernel_functions.hpp@221@ATOMIC@#pragma omp atomic update@counts[42]++;
./285634219/kernel_functions.hpp@225@ATOMIC@#pragma omp atomic update@counts[43]++;
./285634219/kernel_functions.hpp@229@ATOMIC@#pragma omp atomic update@counts[44]++;
./285634219/kernel_functions.hpp@235@ATOMIC@#pragma omp atomic update@counts[30]++;
./285634219/kernel_functions.hpp@239@ATOMIC@#pragma omp atomic update@counts[31]++;
./285634219/kernel_functions.hpp@243@ATOMIC@#pragma omp atomic update@counts[32]++;
./285634219/kernel_functions.hpp@248@ATOMIC@#pragma omp atomic update@counts[45]++;
./285634219/kernel_functions.hpp@252@ATOMIC@#pragma omp atomic update@counts[46]++;
./285634219/kernel_functions.hpp@256@ATOMIC@#pragma omp atomic update@counts[47]++;
./285634219/kernel_functions.hpp@262@ATOMIC@#pragma omp atomic update@counts[33]++;
./285634219/kernel_functions.hpp@266@ATOMIC@#pragma omp atomic update@counts[34]++;
./285634219/kernel_functions.hpp@270@ATOMIC@#pragma omp atomic update@counts[35]++;
./285634219/kernel_functions.hpp@275@ATOMIC@#pragma omp atomic update@counts[48]++;
./285634219/kernel_functions.hpp@279@ATOMIC@#pragma omp atomic update@counts[49]++;
./285634219/kernel_functions.hpp@283@ATOMIC@#pragma omp atomic update@counts[50]++;
